play,shooter,goalie,shooterTeamScore,goalieTeamScore,shooterHomeAway,period,time,x,y,shotType,manAdvantageDiff
GOAL,8477416,8480213,0,0,home,1,26,58.0,1.0,Snap Shot,0
SHOT,8477505,8480213,1,0,home,1,101,77.0,-2.0,Tip-In,0
SHOT,8481559,8476914,0,1,away,1,178,71.0,2.0,Backhand,0
SHOT,8474056,8476914,0,1,away,1,228,42.0,19.0,Slap Shot,1
SHOT,8481559,8476914,0,1,away,1,405,66.0,-1.0,Snap Shot,1
SHOT,8475151,8476914,0,1,away,1,409,78.0,-3.0,Wrist Shot,1
SHOT,8480762,8480213,1,0,home,1,479,84.0,10.0,Wrist Shot,0
GOAL,8477416,8480213,1,0,home,1,486,65.0,-10.0,Snap Shot,0
SHOT,8475151,8476914,0,2,away,1,564,58.0,18.0,Snap Shot,0
SHOT,8473422,8480213,2,0,home,1,618,74.0,-2.0,Wrist Shot,0
SHOT,8477495,8480213,2,0,home,1,628,42.0,25.0,Slap Shot,0
SHOT,8476432,8480213,2,0,home,1,637,11.0,24.0,Wrist Shot,0
SHOT,8481559,8476914,0,2,away,1,674,61.0,5.0,Tip-In,0
SHOT,8478882,8480213,2,0,home,1,690,66.0,1.0,Backhand,0
SHOT,8481650,8480213,2,0,home,1,699,75.0,5.0,Wrist Shot,0
SHOT,8477974,8480213,2,0,home,1,699,79.0,1.0,Wrist Shot,0
GOAL,8477355,8476914,0,2,away,1,928,62.0,-26.0,Wrist Shot,0
SHOT,8476923,8476914,1,2,away,1,1004,53.0,10.0,Wrist Shot,0
SHOT,8477974,8480213,2,1,home,1,1103,83.0,-12.0,Backhand,0
SHOT,8477974,8480213,2,1,home,2,1348,54.0,-8.0,Wrist Shot,0
SHOT,8481650,8480213,2,1,home,2,1379,73.0,7.0,Wrist Shot,0
SHOT,8478460,8480213,2,1,home,2,1500,65.0,21.0,Wrist Shot,0
SHOT,8477974,8480213,2,1,home,2,1622,83.0,-28.0,Wrist Shot,0
SHOT,8474062,8480213,2,1,home,2,1625,73.0,1.0,Wrist Shot,0
SHOT,8476399,8476914,1,2,away,2,1648,53.0,1.0,Snap Shot,0
SHOT,8476432,8480213,2,1,home,2,1702,49.0,-25.0,Wrist Shot,0
SHOT,8477416,8480213,2,1,home,2,1764,54.0,3.0,Wrist Shot,0
SHOT,8475151,8476914,1,2,away,2,1807,74.0,16.0,Snap Shot,0
SHOT,8474190,8476914,1,2,away,2,1899,77.0,2.0,Wrist Shot,0
SHOT,8477355,8476914,1,2,away,2,1983,34.0,25.0,Wrist Shot,0
GOAL,8478882,8480213,2,1,home,2,1993,49.0,-4.0,Snap Shot,0
SHOT,8478831,8480213,3,1,home,2,2022,46.0,14.0,Wrist Shot,0
SHOT,8473422,8480213,3,1,home,2,2024,60.0,-10.0,Wrist Shot,0
SHOT,8478460,8480213,3,1,home,2,2032,35.0,-7.0,Wrist Shot,0
SHOT,8478831,8480213,3,1,home,2,2066,83.0,-22.0,Wrist Shot,0
SHOT,8477509,8476914,1,3,away,2,2127,43.0,10.0,Snap Shot,0
SHOT,8476923,8476914,1,3,away,2,2127,47.0,0.0,Wrist Shot,0
SHOT,8480002,8476914,1,3,away,2,2161,67.0,27.0,Wrist Shot,0
SHOT,8480762,8480213,3,1,home,2,2199,52.0,-2.0,Wrist Shot,0
SHOT,8472382,8476914,1,3,away,2,2338,-60.0,33.0,Wrist Shot,-1
SHOT,8477416,8480213,3,1,home,2,2381,83.0,27.0,Wrist Shot,1
SHOT,8476399,8476914,1,3,away,2,2397,76.0,-8.0,Tip-In,-1
SHOT,8479400,8480213,3,1,home,3,2444,73.0,-7.0,Wrist Shot,1
SHOT,8477416,8480213,3,1,home,3,2449,87.0,-10.0,Wrist Shot,1
SHOT,8477505,8480213,3,1,home,3,2511,50.0,-20.0,Wrist Shot,0
SHOT,8481559,8476914,1,3,away,3,2588,45.0,-4.0,Wrist Shot,0
SHOT,8476432,8480213,3,1,home,3,2640,56.0,-24.0,Wrist Shot,0
SHOT,8478460,8480213,3,1,home,3,2675,38.0,25.0,Wrist Shot,0
SHOT,8479400,8480213,3,1,home,3,2715,74.0,0.0,Tip-In,1
SHOT,8478460,8480213,3,1,home,3,2727,47.0,-29.0,Wrist Shot,1
SHOT,8477495,8480213,3,1,home,3,2764,-52.0,9.0,Wrist Shot,1
SHOT,8478460,8480213,3,1,home,3,2798,59.0,0.0,Wrist Shot,3
SHOT,8476399,8476914,1,3,away,3,2972,73.0,5.0,Backhand,0
SHOT,8478882,8480213,3,1,home,3,3020,35.0,27.0,Wrist Shot,0
SHOT,8475222,8476914,1,3,away,3,3088,39.0,21.0,Wrist Shot,0
SHOT,8477509,8476914,1,3,away,3,3121,41.0,-29.0,Wrist Shot,0
SHOT,8476923,8476914,1,3,away,3,3147,81.0,-8.0,Tip-In,0
SHOT,8477505,8480213,3,1,home,3,3169,54.0,1.0,Wrist Shot,0
SHOT,8478506,8480213,3,1,home,3,3219,42.0,-28.0,Slap Shot,0
SHOT,8478831,8480213,3,1,home,3,3351,59.0,-14.0,Wrist Shot,0
SHOT,8478440,8478406,0,0,home,1,74,51.0,36.0,Wrist Shot,1
SHOT,8476874,8478406,0,0,home,1,178,43.0,-15.0,Slap Shot,0
SHOT,8480144,8478406,0,0,home,1,198,81.0,3.0,Snap Shot,0
SHOT,8480144,8478406,0,0,home,1,201,85.0,-6.0,Snap Shot,0
GOAL,8474250,8478406,0,0,home,1,201,89.0,5.0,Wrap-around,0
SHOT,8479407,8470645,0,1,away,1,229,53.0,36.0,Wrist Shot,0
SHOT,8476399,8470645,0,1,away,1,292,48.0,0.0,Wrist Shot,0
SHOT,8478401,8470645,0,1,away,1,563,82.0,-2.0,Backhand,-1
SHOT,8476473,8478406,1,0,home,1,579,44.0,33.0,Wrist Shot,0
SHOT,8478440,8478406,1,0,home,1,692,62.0,20.0,Wrist Shot,0
SHOT,8476874,8478406,1,0,home,1,713,36.0,-1.0,Wrist Shot,0
SHOT,8477509,8470645,0,1,away,1,736,44.0,-4.0,Wrist Shot,0
SHOT,8477509,8470645,0,1,away,1,736,85.0,-5.0,Wrist Shot,0
SHOT,8475151,8470645,0,1,away,1,781,57.0,-20.0,Wrist Shot,0
SHOT,8476923,8470645,0,1,away,1,819,68.0,11.0,Wrist Shot,0
GOAL,8481559,8470645,0,1,away,1,886,85.0,-6.0,Wrist Shot,0
SHOT,8479337,8478406,1,1,home,1,954,80.0,20.0,Wrist Shot,0
SHOT,8476979,8478406,1,1,home,1,993,64.0,-3.0,Snap Shot,1
SHOT,8476979,8478406,1,1,home,1,999,40.0,-13.0,Wrist Shot,1
SHOT,8479337,8478406,1,1,home,1,1075,84.0,-14.0,Snap Shot,1
SHOT,8474141,8478406,1,1,home,1,1119,79.0,7.0,Backhand,1
SHOT,8476473,8478406,1,1,home,1,1170,37.0,28.0,Wrist Shot,1
SHOT,8479407,8470645,1,1,away,2,1246,69.0,-2.0,Backhand,0
GOAL,8474056,8470645,1,1,away,2,1251,35.0,13.0,Slap Shot,0
SHOT,8477425,8470645,2,1,away,2,1343,67.0,6.0,Wrist Shot,0
SHOT,8481559,8470645,2,1,away,2,1363,61.0,28.0,Wrist Shot,0
SHOT,8477425,8470645,2,1,away,2,1504,68.0,-21.0,Wrist Shot,0
SHOT,8477425,8470645,2,1,away,2,1505,83.0,-6.0,Wrist Shot,0
SHOT,8470281,8478406,1,2,home,2,1512,28.0,35.0,Slap Shot,0
SHOT,8479423,8478406,1,2,home,2,1516,59.0,20.0,Wrist Shot,0
SHOT,8475151,8470645,2,1,away,2,1543,31.0,30.0,Backhand,0
SHOT,8475151,8470645,2,1,away,2,1591,83.0,-17.0,Wrist Shot,0
SHOT,8479407,8470645,2,1,away,2,1596,74.0,2.0,Wrist Shot,0
SHOT,8474056,8470645,2,1,away,2,1603,35.0,25.0,Slap Shot,0
GOAL,8476923,8470645,2,1,away,2,1642,85.0,-6.0,Wrist Shot,0
SHOT,8477330,8478406,1,3,home,2,1773,46.0,41.0,Wrist Shot,1
SHOT,8479423,8478406,1,3,home,2,1795,78.0,29.0,Snap Shot,0
GOAL,8477401,8470645,3,1,away,2,1840,63.0,-17.0,Wrist Shot,0
SHOT,8481559,8475215,4,1,away,2,1901,29.0,-19.0,Tip-In,0
SHOT,8477038,8475215,4,1,away,2,1924,61.0,26.0,Wrist Shot,0
SHOT,8477509,8475215,4,1,away,2,1929,59.0,-24.0,Wrist Shot,0
SHOT,8476399,8475215,4,1,away,2,1957,25.0,-21.0,Wrist Shot,0
SHOT,8478440,8478406,1,4,home,2,1967,51.0,1.0,Wrist Shot,0
SHOT,8474056,8475215,4,1,away,2,1992,2.0,40.0,Wrist Shot,0
SHOT,8477401,8475215,4,1,away,2,2015,85.0,-7.0,Wrist Shot,0
SHOT,8470281,8478406,1,4,home,2,2057,53.0,18.0,Slap Shot,0
SHOT,8476874,8478406,1,4,home,2,2099,38.0,19.0,Slap Shot,0
SHOT,8474141,8478406,1,4,home,2,2146,86.0,-29.0,Backhand,0
SHOT,8476399,8475215,4,1,away,2,2242,63.0,-14.0,Wrist Shot,-1
GOAL,8471233,8475215,4,1,away,2,2242,78.0,3.0,Wrist Shot,-1
SHOT,8474056,8475215,5,1,away,2,2274,-77.0,37.0,Slap Shot,-1
SHOT,8475151,8475215,5,1,away,2,2389,78.0,6.0,Wrist Shot,0
SHOT,8477425,8475215,5,1,away,2,2395,82.0,-8.0,Wrist Shot,0
GOAL,8476399,8475215,5,1,away,3,2418,72.0,2.0,Wrist Shot,0
SHOT,8476979,8478406,1,6,home,3,2469,34.0,26.0,Slap Shot,0
SHOT,8477425,8475215,6,1,away,3,2479,58.0,25.0,Wrist Shot,0
SHOT,8481559,8475215,6,1,away,3,2497,84.0,-9.0,Wrist Shot,0
SHOT,8478146,8478406,1,6,home,3,2523,58.0,27.0,Wrist Shot,0
SHOT,8477846,8478406,1,6,home,3,2757,54.0,-30.0,Wrist Shot,0
SHOT,8478401,8475215,6,1,away,3,2780,70.0,-28.0,Wrist Shot,0
SHOT,8477038,8475215,6,1,away,3,2811,60.0,-20.0,Snap Shot,0
SHOT,8475151,8475215,6,1,away,3,2917,59.0,-9.0,Wrist Shot,1
SHOT,8474056,8475215,6,1,away,3,2927,50.0,27.0,Slap Shot,1
SHOT,8476874,8478406,1,6,home,3,3082,81.0,-23.0,Wrist Shot,0
SHOT,8481559,8475215,6,1,away,3,3147,88.0,-6.0,Wrist Shot,0
SHOT,8476979,8478406,1,6,home,3,3152,76.0,-24.0,Wrist Shot,0
SHOT,8477846,8478406,1,6,home,3,3277,85.0,-8.0,Backhand,1
SHOT,8474250,8478406,1,6,home,3,3319,77.0,-34.0,Wrist Shot,0
SHOT,8477355,8475215,6,1,away,3,3389,33.0,11.0,Wrist Shot,1
SHOT,8474190,8475215,6,1,away,3,3399,82.0,5.0,Backhand,1
GOAL,8478401,8475215,6,1,away,3,3501,64.0,-1.0,Wrist Shot,0
SHOT,8481523,8478406,1,7,home,3,3534,81.0,3.0,Backhand,0
SHOT,8477846,8478406,1,7,home,3,3539,84.0,-5.0,Tip-In,0
SHOT,8479337,8478406,1,7,home,3,3543,71.0,4.0,Wrist Shot,0
SHOT,8477038,8475215,7,1,away,3,3578,80.0,3.0,Backhand,0
SHOT,8477425,8475215,7,1,away,3,3590,70.0,-9.0,Wrist Shot,0
SHOT,8477330,8478406,1,7,home,3,3598,23.0,6.0,Wrist Shot,0
SHOT,8479407,8474636,0,0,home,1,49,46.0,-15.0,Snap Shot,0
SHOT,8477939,8478406,0,0,away,1,72,59.0,17.0,Slap Shot,0
SHOT,8474162,8478406,0,0,away,1,78,78.0,-11.0,Snap Shot,0
SHOT,8479318,8478406,0,0,away,1,244,49.0,-27.0,Deflected,0
SHOT,8479318,8478406,0,0,away,1,253,74.0,8.0,Snap Shot,0
SHOT,8475151,8474636,0,0,home,1,259,72.0,3.0,Snap Shot,0
GOAL,8480002,8474636,0,0,home,1,273,59.0,-1.0,Snap Shot,0
SHOT,8479407,8474636,1,0,home,1,345,56.0,-1.0,Snap Shot,0
SHOT,8475718,8478406,0,1,away,1,359,63.0,21.0,Snap Shot,0
SHOT,8477401,8474636,1,0,home,1,388,72.0,-7.0,Snap Shot,0
SHOT,8481624,8478406,0,1,away,1,463,55.0,-20.0,Snap Shot,0
SHOT,8481624,8478406,0,1,away,1,494,36.0,-25.0,Wrist Shot,0
SHOT,8478483,8478406,0,1,away,1,502,76.0,-1.0,Tip-In,0
SHOT,8476879,8478406,0,1,away,1,617,39.0,-28.0,Snap Shot,0
SHOT,8475166,8478406,0,1,away,1,628,69.0,29.0,Snap Shot,0
SHOT,8476399,8474636,1,0,home,1,662,68.0,0.0,Tip-In,0
SHOT,8477021,8478406,0,1,away,1,717,67.0,13.0,Snap Shot,0
SHOT,8477953,8478406,0,1,away,1,730,63.0,-4.0,Snap Shot,0
SHOT,8481559,8474636,1,0,home,1,772,74.0,10.0,Wrap-around,0
SHOT,8474190,8474636,1,0,home,1,806,62.0,15.0,Snap Shot,0
SHOT,8479318,8478406,0,1,away,1,1006,68.0,16.0,Wrist Shot,0
SHOT,8476853,8478406,0,1,away,1,1016,39.0,-15.0,Slap Shot,0
GOAL,8475786,8478406,0,1,away,1,1016,77.0,4.0,Wrist Shot,0
GOAL,8481624,8478406,1,1,away,1,1035,78.0,-3.0,Wrist Shot,-1
SHOT,8475166,8478406,2,1,away,1,1076,76.0,-6.0,Wrist Shot,-1
SHOT,8471233,8474636,1,2,home,1,1097,72.0,-10.0,Wrist Shot,1
SHOT,8477953,8478406,2,1,away,1,1193,42.0,-32.0,Slap Shot,-1
SHOT,8475197,8478406,2,1,away,1,1197,74.0,-17.0,Wrist Shot,-1
SHOT,8476923,8474636,1,2,home,2,1207,64.0,10.0,Wrist Shot,1
SHOT,8477038,8474636,1,2,home,2,1222,79.0,-6.0,Backhand,1
GOAL,8477038,8474636,1,2,home,2,1302,77.0,-10.0,Snap Shot,3
SHOT,8477355,8474636,2,2,home,2,1409,57.0,15.0,Snap Shot,2
SHOT,8477425,8474636,2,2,home,2,1424,76.0,-14.0,Wrist Shot,1
SHOT,8476853,8478406,2,2,away,2,1441,51.0,24.0,Snap Shot,-1
SHOT,8476399,8474636,2,2,home,2,1449,80.0,-6.0,Wrist Shot,1
SHOT,8471233,8474636,2,2,home,2,1458,82.0,-7.0,Wrist Shot,1
SHOT,8477939,8478406,2,2,away,2,1488,33.0,-27.0,Snap Shot,-1
GOAL,8477953,8478406,2,2,away,2,1516,56.0,-24.0,Snap Shot,-1
GOAL,8475151,8474636,2,3,home,2,1621,66.0,-4.0,Wrist Shot,1
GOAL,8479407,8474636,3,3,home,2,1811,76.0,-11.0,Wrist Shot,1
SHOT,8476399,8474636,4,3,home,2,1833,63.0,-25.0,Wrist Shot,1
SHOT,8481559,8474636,4,3,home,2,1872,77.0,-5.0,Wrist Shot,1
SHOT,8475166,8478406,3,4,away,2,1915,49.0,3.0,Snap Shot,-1
SHOT,8481624,8478406,3,4,away,2,1933,80.0,-8.0,Backhand,-1
SHOT,8478115,8478406,3,4,away,2,1980,58.0,-6.0,Snap Shot,-1
SHOT,8478115,8478406,3,4,away,2,1982,64.0,-5.0,Wrist Shot,-1
SHOT,8478483,8478406,3,4,away,2,2044,56.0,17.0,Wrist Shot,-1
SHOT,8475786,8478406,3,4,away,2,2074,80.0,-26.0,Snap Shot,-1
SHOT,8476399,8474636,4,3,home,2,2221,84.0,13.0,Backhand,1
SHOT,8472382,8474636,4,3,home,2,2233,52.0,-19.0,Slap Shot,1
SHOT,8476399,8474636,4,3,home,2,2399,80.0,6.0,Wrap-around,1
SHOT,8477038,8474636,4,3,home,3,2488,36.0,-31.0,Wrist Shot,1
SHOT,8477953,8478406,3,4,away,3,2529,53.0,17.0,Slap Shot,-1
SHOT,8474056,8474636,4,3,home,3,2675,43.0,13.0,Snap Shot,1
SHOT,8481559,8474636,4,3,home,3,2710,80.0,0.0,Wrist Shot,1
SHOT,8475222,8474636,4,3,home,3,2726,32.0,2.0,Slap Shot,2
GOAL,8475166,8478406,3,4,away,3,2895,80.0,5.0,Tip-In,0
SHOT,8476399,8474636,4,4,home,3,3002,64.0,-31.0,Snap Shot,1
SHOT,8478483,8478406,4,4,away,3,3080,60.0,-12.0,Snap Shot,-1
SHOT,8475166,8478406,4,4,away,3,3118,54.0,-36.0,Snap Shot,-1
SHOT,8475786,8478406,4,4,away,3,3299,59.0,1.0,Wrist Shot,-1
SHOT,8475197,8478406,4,4,away,4,3629,45.0,-8.0,Slap Shot,0
SHOT,8475166,8478406,4,4,away,4,3650,80.0,6.0,Wrist Shot,0
SHOT,8475166,8478406,4,4,away,4,3700,81.0,1.0,Backhand,-1
GOAL,8477939,8478406,4,4,away,4,3758,80.0,0.0,Backhand,-1
SHOT,8478469,8478406,0,0,home,1,9,-21.0,37.0,Wrist Shot,0
SHOT,8477015,8478406,0,0,home,1,52,65.0,20.0,Snap Shot,0
SHOT,8475151,8467950,0,0,away,1,78,72.0,-7.0,Wrist Shot,0
SHOT,8474056,8467950,0,0,away,1,200,-51.0,-8.0,Wrist Shot,0
SHOT,8477407,8478406,0,0,home,1,335,74.0,-12.0,Wrist Shot,0
SHOT,8479407,8467950,0,0,away,1,390,69.0,37.0,Wrist Shot,0
SHOT,8477038,8467950,0,0,away,1,478,68.0,-1.0,Wrist Shot,1
GOAL,8480002,8467950,0,0,away,1,538,76.0,1.0,Deflected,1
SHOT,8477509,8467950,1,0,away,1,579,35.0,25.0,Wrist Shot,0
SHOT,8480801,8478406,0,1,home,1,705,33.0,37.0,Wrist Shot,1
SHOT,8476399,8467950,1,0,away,1,717,64.0,-11.0,Wrist Shot,-1
SHOT,8478401,8467950,1,0,away,1,739,80.0,8.0,Wrist Shot,-1
SHOT,8474056,8467950,1,0,away,1,844,36.0,-39.0,Slap Shot,0
SHOT,8477426,8478406,0,1,home,1,871,84.0,-7.0,Wrist Shot,0
SHOT,8476923,8467950,1,0,away,1,890,66.0,-33.0,Wrist Shot,1
SHOT,8475151,8467950,1,0,away,1,896,82.0,-3.0,Wrist Shot,1
SHOT,8475151,8467950,1,0,away,1,898,80.0,0.0,Backhand,1
SHOT,8476923,8467950,1,0,away,1,902,85.0,8.0,Wrist Shot,1
SHOT,8474190,8467950,1,0,away,1,981,65.0,42.0,Wrist Shot,1
SHOT,8473573,8478406,0,1,home,1,1035,80.0,3.0,Tip-In,1
SHOT,8477038,8467950,1,0,away,2,1238,78.0,5.0,Backhand,0
SHOT,8480002,8467950,1,0,away,2,1281,72.0,-1.0,Wrist Shot,0
SHOT,8478400,8478406,0,1,home,2,1324,79.0,16.0,Wrist Shot,0
SHOT,8471233,8467950,1,0,away,2,1420,87.0,-16.0,Wrist Shot,0
SHOT,8477971,8478406,0,1,home,2,1469,-29.0,-35.0,Deflected,0
SHOT,8474589,8478406,0,1,home,2,1519,72.0,-17.0,Wrist Shot,1
SHOT,8476419,8478406,0,1,home,2,1524,62.0,7.0,Slap Shot,1
SHOT,8477407,8478406,0,1,home,2,1706,78.0,16.0,Wrist Shot,0
GOAL,8477426,8478406,0,1,home,2,1719,79.0,8.0,Wrist Shot,0
SHOT,8475222,8467950,1,1,away,2,1747,58.0,-13.0,Slap Shot,0
SHOT,8480003,8467950,1,1,away,2,1835,67.0,41.0,Wrist Shot,0
SHOT,8478400,8478406,1,1,home,2,1848,77.0,-36.0,Backhand,0
SHOT,8473573,8478406,1,1,home,2,2006,32.0,-29.0,Tip-In,0
GOAL,8473573,8478406,1,1,home,2,2008,80.0,1.0,Tip-In,0
SHOT,8481559,8467950,1,2,away,2,2035,77.0,38.0,Wrist Shot,0
SHOT,8480002,8467950,1,2,away,2,2100,78.0,2.0,Tip-In,2
GOAL,8477038,8467950,1,2,away,2,2112,86.0,20.0,Wrist Shot,2
SHOT,8473573,8478406,2,2,home,2,2192,64.0,2.0,Wrist Shot,0
GOAL,8477425,8467950,2,2,away,2,2280,77.0,1.0,Wrist Shot,0
SHOT,8480002,8467950,3,2,away,3,2473,50.0,-40.0,Wrist Shot,0
SHOT,8474056,8467950,3,2,away,3,2497,83.0,-32.0,Wrist Shot,0
SHOT,8474190,8467950,3,2,away,3,2521,58.0,1.0,Snap Shot,0
SHOT,8477425,8467950,3,2,away,3,2530,69.0,-21.0,Wrist Shot,0
SHOT,8474190,8467950,3,2,away,3,2549,72.0,1.0,Backhand,0
SHOT,8477401,8467950,3,2,away,3,2560,69.0,-38.0,Wrist Shot,0
SHOT,8476399,8467950,3,2,away,3,2643,80.0,9.0,Backhand,0
SHOT,8480002,8467950,3,2,away,3,2670,64.0,-41.0,Wrist Shot,0
SHOT,8479407,8467950,3,2,away,3,2682,78.0,4.0,Backhand,0
SHOT,8474190,8467950,3,2,away,3,2730,-28.0,24.0,Wrist Shot,0
SHOT,8478469,8478406,2,3,home,3,2846,65.0,39.0,Wrist Shot,0
SHOT,8476480,8478406,2,3,home,3,2950,71.0,-9.0,Snap Shot,0
SHOT,8476419,8478406,2,3,home,3,3076,65.0,-34.0,Snap Shot,0
SHOT,8480073,8478406,2,3,home,3,3271,56.0,-32.0,Wrist Shot,0
SHOT,8476919,8478406,2,3,home,3,3276,87.0,-7.0,Backhand,0
GOAL,8478469,8478406,2,3,home,3,3302,30.0,-10.0,Slap Shot,0
SHOT,8477407,8478406,3,3,home,3,3383,75.0,2.0,Deflected,0
GOAL,8481559,8467950,3,3,away,4,3654,81.0,4.0,Wrist Shot,0
SHOT,8477956,8478406,0,0,away,1,41,82.0,-24.0,Wrist Shot,0
SHOT,8470638,8478406,0,0,away,1,96,60.0,31.0,Snap Shot,1
SHOT,8477956,8478406,0,0,away,1,123,52.0,-20.0,Slap Shot,1
GOAL,8473419,8478406,0,0,away,1,123,85.0,0.0,Snap Shot,1
SHOT,8477401,8470860,0,1,home,1,243,88.0,21.0,Snap Shot,0
SHOT,8478468,8478406,1,0,away,1,317,37.0,-28.0,Snap Shot,0
SHOT,8477956,8478406,1,0,away,1,330,83.0,-5.0,Wrap-around,0
SHOT,8477956,8478406,1,0,away,1,330,81.0,0.0,Snap Shot,0
SHOT,8475745,8478406,1,0,away,1,390,79.0,5.0,Tip-In,0
SHOT,8470655,8478406,1,0,away,1,441,77.0,36.0,Wrist Shot,0
SHOT,8475222,8470860,0,1,home,1,464,35.0,-25.0,Snap Shot,0
SHOT,8476891,8478406,1,0,away,1,524,37.0,7.0,Wrist Shot,0
SHOT,8470638,8478406,1,0,away,1,548,54.0,36.0,Wrist Shot,0
SHOT,8476399,8470860,0,1,home,1,565,47.0,-9.0,Snap Shot,0
SHOT,8475222,8470860,0,1,home,1,570,79.0,-2.0,Snap Shot,0
SHOT,8474056,8470860,0,1,home,1,620,59.0,-7.0,Snap Shot,0
SHOT,8474000,8478406,1,0,away,1,657,55.0,4.0,Snap Shot,0
SHOT,8476399,8470860,0,1,home,1,765,76.0,-2.0,Backhand,0
SHOT,8470655,8478406,1,0,away,1,861,58.0,-18.0,Wrist Shot,0
SHOT,8475151,8470860,0,1,home,1,923,28.0,-32.0,Deflected,0
SHOT,8472382,8470860,0,1,home,1,941,74.0,28.0,Wrist Shot,0
SHOT,8476399,8470860,0,1,home,1,1109,56.0,12.0,Snap Shot,0
SHOT,8479407,8470860,0,1,home,1,1154,77.0,29.0,Snap Shot,0
SHOT,8475745,8478406,1,0,away,1,1197,86.0,-6.0,Wrap-around,0
SHOT,8480002,8470860,0,1,home,2,1284,51.0,-4.0,Wrist Shot,1
SHOT,8475222,8470860,0,1,home,2,1293,38.0,-22.0,Slap Shot,1
SHOT,8474056,8470860,0,1,home,2,1328,38.0,-12.0,Wrist Shot,1
SHOT,8480003,8470860,0,1,home,2,1422,45.0,-6.0,Snap Shot,0
SHOT,8478443,8478406,1,0,away,2,1463,36.0,-24.0,Wrist Shot,0
GOAL,8475807,8478406,1,0,away,2,1467,80.0,3.0,Backhand,0
SHOT,8477956,8478406,2,0,away,2,1526,63.0,33.0,Snap Shot,0
SHOT,8478443,8478406,2,0,away,2,1534,36.0,-31.0,Snap Shot,0
SHOT,8475222,8470860,0,2,home,2,1725,54.0,-29.0,Wrist Shot,0
GOAL,8476399,8470860,0,2,home,2,1738,71.0,9.0,Snap Shot,0
SHOT,8475151,8470860,1,2,home,2,1783,72.0,11.0,Snap Shot,0
SHOT,8477038,8470860,1,2,home,2,1839,77.0,2.0,Snap Shot,0
SHOT,8477038,8470860,1,2,home,2,1840,80.0,-4.0,Snap Shot,0
SHOT,8474000,8478406,2,1,away,2,1876,58.0,-18.0,Snap Shot,-1
SHOT,8476923,8470860,1,2,home,2,1884,54.0,0.0,Wrist Shot,0
SHOT,8478468,8478406,2,1,away,2,1945,35.0,22.0,Slap Shot,0
SHOT,8477956,8478406,2,1,away,2,2081,79.0,-2.0,Snap Shot,0
SHOT,8477956,8478406,2,1,away,2,2087,84.0,-6.0,Snap Shot,0
SHOT,8476399,8470860,1,2,home,2,2218,70.0,-7.0,Snap Shot,0
SHOT,8476891,8478406,2,1,away,2,2308,-63.0,-3.0,Snap Shot,0
SHOT,8477509,8470860,1,2,home,2,2352,40.0,20.0,Snap Shot,0
SHOT,8477038,8470860,1,2,home,3,2448,47.0,29.0,Wrist Shot,0
SHOT,8474056,8470860,1,2,home,3,2458,36.0,-27.0,Slap Shot,0
SHOT,8481559,8470860,1,2,home,3,2553,63.0,-26.0,Slap Shot,0
SHOT,8480002,8470860,1,2,home,3,2619,53.0,-17.0,Snap Shot,1
SHOT,8471233,8470860,1,2,home,3,2683,56.0,-31.0,Snap Shot,0
SHOT,8474056,8470860,1,2,home,3,2824,63.0,13.0,Backhand,0
SHOT,8475222,8470860,1,2,home,3,2893,61.0,8.0,Snap Shot,1
SHOT,8475151,8470860,1,2,home,3,2898,80.0,0.0,Snap Shot,1
SHOT,8481559,8470860,1,2,home,3,2903,83.0,-8.0,Snap Shot,1
SHOT,8477956,8478406,2,1,away,3,3077,59.0,-15.0,Slap Shot,0
SHOT,8475807,8478406,2,1,away,3,3172,44.0,-31.0,Snap Shot,0
GOAL,8479407,8470860,1,2,home,3,3191,78.0,1.0,Tip-In,0
SHOT,8477038,8470860,2,2,home,3,3255,75.0,-27.0,Wrist Shot,0
SHOT,8474190,8470860,2,2,home,3,3272,73.0,-20.0,Snap Shot,0
SHOT,8477425,8470860,2,2,home,3,3302,78.0,-10.0,Snap Shot,0
SHOT,8480002,8470860,2,2,home,3,3312,32.0,28.0,Slap Shot,0
SHOT,8477956,8478406,2,2,away,3,3400,82.0,-21.0,Backhand,0
SHOT,8475186,8478406,2,2,away,3,3409,81.0,6.0,Wrap-around,0
SHOT,8474056,8470860,2,2,home,3,3445,38.0,-24.0,Slap Shot,0
SHOT,8474190,8470860,2,2,home,3,3451,56.0,3.0,Snap Shot,0
SHOT,8479407,8470860,2,2,home,3,3465,64.0,-17.0,Snap Shot,0
SHOT,8476923,8470860,2,2,home,3,3470,41.0,7.0,Slap Shot,0
SHOT,8465009,8478406,2,2,away,3,3481,18.0,-28.0,Slap Shot,0
SHOT,8476923,8470860,2,2,home,3,3500,54.0,0.0,Snap Shot,0
SHOT,8470638,8478406,2,2,away,4,3615,64.0,-14.0,Wrist Shot,0
SHOT,8473419,8478406,2,2,away,4,3643,78.0,-1.0,Tip-In,0
SHOT,8478401,8470860,2,2,home,4,3662,76.0,3.0,Tip-In,0
SHOT,8476923,8470860,2,2,home,4,3780,45.0,-7.0,Snap Shot,0
SHOT,8475151,8470860,2,2,home,4,3819,56.0,24.0,Snap Shot,0
SHOT,8476399,8473575,0,0,away,1,168,8.0,27.0,Wrist Shot,0
SHOT,8476399,8473575,0,0,away,1,184,49.0,-20.0,Wrist Shot,0
