goalie,period,x,y,shotType,target,goalProb
8477293,2,59.0,-12.0,Wrist Shot,1,0.073
8478406,2,60.0,32.0,Snap Shot,0,0.036
8478406,2,75.0,-15.0,Snap Shot,0,0.135
8478406,2,62.0,29.0,Snap Shot,1,0.037
8477293,2,39.0,22.0,Wrist Shot,0,0.026
8478406,3,79.0,-1.0,Tip-In,1,0.196
8478406,3,-39.0,22.0,Wrist Shot,0,0.02
8477293,3,38.0,-23.0,Slap Shot,0,0.032
8477293,3,41.0,-1.0,Wrist Shot,0,0.029
8477293,3,66.0,1.0,Tip-In,0,0.118
8477293,3,76.0,-13.0,Snap Shot,0,0.139
8478406,3,51.0,29.0,Wrist Shot,0,0.019
8477293,3,40.0,-18.0,Slap Shot,0,0.035
8477293,3,59.0,-16.0,Slap Shot,0,0.153
8477293,3,73.0,8.0,Tip-In,0,0.173
8477293,3,73.0,1.0,Snap Shot,0,0.248
8477293,3,63.0,8.0,Tip-In,0,0.129
8478406,3,4.0,22.0,Wrist Shot,0,0.02
8477293,3,54.0,-21.0,Slap Shot,0,0.07
8478406,3,47.0,-22.0,Slap Shot,0,0.046
8477293,3,59.0,-17.0,Wrist Shot,0,0.074
8470147,1,53.0,27.0,Snap Shot,0,0.034
8470147,1,78.0,2.0,Snap Shot,1,0.255
8471239,1,83.0,-6.0,Backhand,0,0.19
8471239,1,41.0,0.0,Snap Shot,0,0.035
8471239,1,51.0,25.0,Snap Shot,0,0.029
8471239,1,82.0,4.0,Backhand,0,0.202
8471239,1,44.0,19.0,Slap Shot,0,0.039
8471239,1,36.0,0.0,Slap Shot,0,0.036
8470147,1,52.0,2.0,Snap Shot,0,0.094
8470147,1,76.0,0.0,Wrist Shot,0,0.188
8470147,1,79.0,-5.0,Wrist Shot,0,0.224
8471239,1,39.0,34.0,Wrist Shot,0,0.017
8471239,1,66.0,17.0,Snap Shot,1,0.106
8470147,1,68.0,9.0,Snap Shot,0,0.139
8470147,1,68.0,-33.0,Slap Shot,0,0.049
8470147,1,53.0,26.0,Wrist Shot,0,0.022
8470147,1,78.0,-24.0,Snap Shot,0,0.047
8470147,1,55.0,13.0,Wrist Shot,0,0.057
8470147,1,-86.0,16.0,Wrist Shot,0,0.019
8471239,1,58.0,13.0,Wrist Shot,1,0.101
8470147,2,68.0,7.0,Wrist Shot,0,0.135
8471239,2,66.0,-31.0,Snap Shot,0,0.039
8470147,2,36.0,31.0,Slap Shot,0,0.022
8470147,2,63.0,35.0,Snap Shot,0,0.03
8471239,2,33.0,23.0,Wrist Shot,0,0.024
8470147,2,-63.0,34.0,Snap Shot,0,0.16
8470147,2,34.0,2.0,Wrist Shot,0,0.037
8470147,2,56.0,-21.0,Slap Shot,0,0.099
8470147,2,70.0,0.0,Tip-In,0,0.18
8470147,2,83.0,-5.0,Snap Shot,0,0.254
8470147,2,70.0,12.0,Snap Shot,1,0.225
8471239,2,60.0,-17.0,Snap Shot,0,0.077
8471239,2,73.0,-8.0,Backhand,0,0.125
8471239,2,83.0,11.0,Snap Shot,1,0.158
8470147,2,75.0,-7.0,Tip-In,1,0.177
8470147,2,48.0,25.0,Snap Shot,0,0.115
8470147,2,81.0,7.0,Tip-In,0,0.175
8470147,2,42.0,-20.0,Wrist Shot,1,0.04
8471239,2,67.0,20.0,Backhand,0,0.083
8470147,2,83.0,-4.0,Tip-In,0,0.216
8471239,2,64.0,2.0,Wrist Shot,0,0.1
8470147,2,51.0,19.0,Wrist Shot,0,0.068
8471239,3,58.0,2.0,Snap Shot,0,0.091
8470147,3,56.0,-28.0,Wrist Shot,0,0.054
8470147,3,75.0,-1.0,Backhand,1,0.186
8470147,3,66.0,25.0,Snap Shot,0,0.214
8471239,3,76.0,1.0,Tip-In,1,0.156
8470147,3,52.0,23.0,Snap Shot,0,0.082
8470147,3,72.0,-10.0,Snap Shot,0,0.183
8470147,3,73.0,-6.0,Snap Shot,0,0.22
8470147,3,83.0,-6.0,Snap Shot,0,0.257
8470147,3,80.0,-7.0,Snap Shot,0,0.246
8471239,3,14.0,2.0,Snap Shot,0,0.023
8470147,3,82.0,-17.0,Snap Shot,0,0.109
8470147,3,81.0,0.0,Wrist Shot,0,0.233
8470147,3,71.0,22.0,Snap Shot,0,0.131
8470147,3,83.0,10.0,Snap Shot,0,0.203
8471239,3,71.0,-3.0,Wrist Shot,1,0.13
8470147,3,73.0,-34.0,Wrist Shot,0,0.041
8470147,3,29.0,-11.0,Wrist Shot,0,0.03
8470147,3,59.0,-7.0,Wrist Shot,0,0.116
8471239,3,59.0,14.0,Wrist Shot,1,0.071
8470147,3,77.0,0.0,Backhand,1,0.253
8471239,4,47.0,2.0,Snap Shot,0,0.06
8471239,4,61.0,-1.0,Wrist Shot,1,0.089
8478406,1,57.0,-20.0,Wrist Shot,0,0.044
8478406,1,83.0,30.0,Backhand,0,0.032
8478406,1,39.0,-17.0,Snap Shot,0,0.029
8478406,1,75.0,-11.0,Snap Shot,0,0.151
8479394,1,44.0,-12.0,Snap Shot,0,0.034
8478406,1,-89.0,-10.0,Snap Shot,0,0.021
8479394,1,80.0,-5.0,Wrist Shot,1,0.185
8478406,1,74.0,-11.0,Snap Shot,0,0.148
8479394,1,81.0,-6.0,Tip-In,0,0.186
8479394,1,46.0,-1.0,Wrist Shot,0,0.046
8478406,1,75.0,-16.0,Snap Shot,1,0.124
8479394,1,80.0,0.0,Wrist Shot,0,0.204
8478406,1,53.0,-19.0,Snap Shot,0,0.073
8478406,1,69.0,-22.0,Snap Shot,0,0.113
8479394,1,86.0,-4.0,Wrist Shot,0,0.206
8478406,1,54.0,5.0,Wrist Shot,0,0.073
8479394,2,56.0,26.0,Wrist Shot,0,0.035
8479394,2,62.0,-17.0,Wrist Shot,0,0.074
8478406,2,57.0,30.0,Wrist Shot,0,0.029
8479394,2,58.0,17.0,Wrist Shot,0,0.067
8479394,2,49.0,-21.0,Slap Shot,0,0.061
8478406,2,45.0,-14.0,Slap Shot,1,0.04
8478406,2,40.0,23.0,Snap Shot,0,0.03
8479394,2,39.0,0.0,Snap Shot,0,0.032
8479394,2,81.0,7.0,Snap Shot,0,0.212
8478406,2,35.0,20.0,Snap Shot,0,0.032
8478406,2,41.0,-12.0,Slap Shot,0,0.037
8479394,2,54.0,1.0,Wrist Shot,1,0.101
8478406,2,84.0,-17.0,Wrist Shot,0,0.054
8478406,2,62.0,-15.0,Snap Shot,0,0.089
8478406,2,49.0,29.0,Snap Shot,0,0.02
8478406,2,32.0,-6.0,Slap Shot,0,0.032
8478406,3,53.0,-14.0,Wrist Shot,0,0.041
8479394,3,56.0,28.0,Wrist Shot,0,0.043
8478406,3,49.0,-9.0,Wrist Shot,0,0.035
8479394,3,40.0,15.0,Wrist Shot,0,0.039
8479394,3,70.0,1.0,Snap Shot,0,0.222
8478406,3,42.0,30.0,Snap Shot,0,0.019
8479394,3,55.0,-18.0,Wrist Shot,0,0.068
8478406,3,47.0,22.0,Snap Shot,0,0.033
8479394,3,49.0,10.0,Wrist Shot,0,0.066
8478406,3,58.0,0.0,Wrist Shot,0,0.09
8479394,3,79.0,4.0,Snap Shot,1,0.255
8479394,3,48.0,-7.0,Wrist Shot,0,0.066
8478406,3,69.0,-7.0,Backhand,0,0.121
8478406,3,55.0,-2.0,Wrist Shot,1,0.058
8479394,3,61.0,26.0,Wrist Shot,0,0.05
8478406,3,59.0,38.0,Wrist Shot,0,0.021
8479394,3,36.0,31.0,Wrist Shot,0,0.026
8479394,3,63.0,38.0,Backhand,0,0.032
8479394,3,40.0,25.0,Slap Shot,0,0.048
8478406,4,60.0,28.0,Wrist Shot,0,0.033
8478406,4,69.0,0.0,Snap Shot,0,0.163
8479394,4,79.0,9.0,Wrist Shot,0,0.184
8479394,4,57.0,-6.0,Snap Shot,0,0.141
8478406,4,54.0,-18.0,Wrist Shot,0,0.059
8478406,4,63.0,-16.0,Wrist Shot,0,0.054
8478406,1,48.0,-35.0,Slap Shot,0,0.029
8473503,1,69.0,18.0,Wrist Shot,0,0.081
8478406,1,61.0,-27.0,Slap Shot,0,0.06
8473503,1,18.0,-33.0,Snap Shot,0,0.018
8473503,1,56.0,24.0,Wrist Shot,0,0.039
8473503,1,78.0,4.0,Snap Shot,0,0.233
8478406,1,59.0,-36.0,Snap Shot,0,0.025
8478406,1,69.0,1.0,Deflected,0,0.135
8478406,1,79.0,1.0,Backhand,1,0.198
8478406,1,57.0,40.0,Snap Shot,0,0.021
8473503,1,64.0,35.0,Deflected,0,0.03
8473503,1,85.0,5.0,Wrist Shot,1,0.23
8473503,1,63.0,11.0,Snap Shot,0,0.093
8478406,1,80.0,15.0,Wrist Shot,0,0.094
8478406,1,63.0,-2.0,Snap Shot,0,0.095
8478406,1,78.0,5.0,Tip-In,0,0.166
8478406,1,60.0,-15.0,Snap Shot,0,0.082
8478406,1,79.0,-6.0,Wrist Shot,0,0.183
8478406,1,78.0,5.0,Wrist Shot,1,0.19
8478406,1,66.0,26.0,Snap Shot,0,0.092
8478406,1,72.0,26.0,Snap Shot,0,0.086
8473503,1,65.0,21.0,Snap Shot,0,0.125
8473503,1,87.0,-1.0,Wrist Shot,1,0.568
8473503,2,79.0,-8.0,Snap Shot,1,0.21
8478406,2,37.0,-36.0,Slap Shot,0,0.026
8478406,2,41.0,-21.0,Slap Shot,0,0.035
8473503,2,86.0,-9.0,Snap Shot,0,0.151
8473503,2,68.0,-22.0,Wrist Shot,0,0.066
8473503,2,63.0,-20.0,Snap Shot,0,0.089
8478406,2,61.0,-38.0,Snap Shot,0,0.025
8478406,2,75.0,6.0,Tip-In,0,0.153
8478406,2,83.0,34.0,Snap Shot,0,0.032
8473503,2,65.0,-14.0,Snap Shot,0,0.101
8478406,2,78.0,1.0,Wrist Shot,1,0.177
8473503,2,54.0,-6.0,Snap Shot,0,0.082
8473503,2,82.0,-3.0,Wrist Shot,0,0.215
8478406,2,68.0,38.0,Snap Shot,0,0.03
8473503,2,61.0,-16.0,Snap Shot,0,0.081
8473503,2,67.0,-17.0,Snap Shot,0,0.09
8473503,2,45.0,-3.0,Wrist Shot,0,0.04
8478406,2,61.0,14.0,Snap Shot,0,0.093
8478406,2,33.0,18.0,Slap Shot,0,0.035
8478406,3,71.0,6.0,Wrist Shot,0,0.13
8473503,3,86.0,6.0,Backhand,0,0.174
8473503,3,82.0,-8.0,Tip-In,1,0.148
8478406,3,78.0,11.0,Backhand,0,0.151
8473503,3,54.0,23.0,Slap Shot,0,0.077
8478406,3,70.0,-5.0,Backhand,0,0.131
8473503,3,83.0,9.0,Wrist Shot,0,0.151
8473503,3,83.0,-2.0,Backhand,0,0.227
8473503,3,66.0,25.0,Snap Shot,0,0.072
8478406,3,33.0,-17.0,Slap Shot,0,0.032
8478406,1,66.0,-2.0,Wrist Shot,0,0.116
8478406,1,59.0,-4.0,Wrist Shot,0,0.078
8478406,1,68.0,16.0,Wrist Shot,0,0.085
8476945,1,74.0,-16.0,Wrist Shot,0,0.1
8476945,1,78.0,-6.0,Wrist Shot,0,0.155
8476945,1,72.0,1.0,Backhand,1,0.148
8478406,1,49.0,4.0,Wrist Shot,0,0.047
8476945,1,62.0,-4.0,Wrist Shot,0,0.082
8478406,1,37.0,-19.0,Slap Shot,0,0.033
8476945,1,71.0,-4.0,Tip-In,0,0.176
8476945,1,50.0,-31.0,Slap Shot,0,0.049
8476945,1,48.0,-9.0,Wrist Shot,0,0.065
8476945,1,36.0,-28.0,Wrist Shot,0,0.021
8476945,1,36.0,-24.0,Wrist Shot,0,0.023
8476945,1,78.0,11.0,Wrist Shot,0,0.152
8478406,1,42.0,-39.0,Wrist Shot,0,0.019
8478406,1,-95.0,-7.0,Slap Shot,0,0.025
8478406,1,79.0,0.0,Wrist Shot,0,0.19
8476945,1,58.0,0.0,Wrist Shot,0,0.113
8476945,1,53.0,-14.0,Snap Shot,0,0.053
8476945,2,64.0,10.0,Wrist Shot,0,0.086
8476945,2,70.0,3.0,Wrist Shot,0,0.137
8476945,2,35.0,10.0,Slap Shot,0,0.035
8478406,2,47.0,-15.0,Slap Shot,0,0.042
8478406,2,45.0,-32.0,Wrist Shot,0,0.021
8478406,2,55.0,-16.0,Wrist Shot,0,0.044
8476945,2,45.0,-20.0,Snap Shot,0,0.032
8478406,2,59.0,-6.0,Tip-In,0,0.08
8478406,2,35.0,-28.0,Wrist Shot,0,0.02
8478406,2,43.0,32.0,Slap Shot,0,0.033
8478406,2,40.0,5.0,Slap Shot,0,0.057
8476945,2,79.0,-4.0,Tip-In,0,0.164
8478406,2,66.0,1.0,Tip-In,1,0.118
8476945,2,44.0,-14.0,Wrist Shot,0,0.033
8476945,2,41.0,1.0,Wrist Shot,0,0.029
8478406,2,4.0,-37.0,Wrist Shot,0,0.016
8478406,2,-7.0,9.0,Slap Shot,0,0.028
8476945,2,63.0,-2.0,Wrist Shot,0,0.08
8478406,2,49.0,5.0,Wrist Shot,0,0.047
8478406,2,53.0,-10.0,Wrist Shot,0,0.045
8476945,2,44.0,-19.0,Slap Shot,0,0.036
8476945,3,57.0,3.0,Wrist Shot,0,0.077
8478406,3,45.0,-4.0,Wrist Shot,0,0.039
8476945,3,63.0,37.0,Wrist Shot,0,0.018
8478406,3,65.0,12.0,Wrist Shot,0,0.085
8476945,3,19.0,1.0,Wrist Shot,0,0.02
8478406,3,55.0,21.0,Wrist Shot,0,0.046
8478406,3,35.0,20.0,Wrist Shot,0,0.025
8476945,3,49.0,-11.0,Wrist Shot,0,0.044
8478406,3,33.0,29.0,Slap Shot,0,0.022
8476945,3,73.0,-7.0,Tip-In,0,0.133
8478406,3,58.0,-8.0,Tip-In,0,0.078
8476945,3,61.0,-15.0,Backhand,0,0.078
8476945,3,45.0,22.0,Wrist Shot,0,0.027
8476945,3,58.0,34.0,Wrist Shot,0,0.02
8476945,3,44.0,26.0,Wrist Shot,0,0.02
8476945,3,54.0,13.0,Wrist Shot,0,0.047
8478406,3,77.0,27.0,Backhand,0,0.043
8478406,3,19.0,-36.0,Wrist Shot,0,0.017
8478406,3,78.0,-3.0,Tip-In,0,0.188
8478406,4,52.0,-11.0,Wrist Shot,0,0.049
8478406,4,52.0,-5.0,Wrist Shot,0,0.056
8478406,4,55.0,6.0,Wrist Shot,0,0.089
8478406,4,59.0,-8.0,Wrist Shot,0,0.097
8476945,4,47.0,-16.0,Slap Shot,0,0.075
8478406,1,84.0,-5.0,Wrist Shot,0,0.193
8478406,1,80.0,8.0,Backhand,0,0.159
8479496,1,59.0,33.0,Wrist Shot,0,0.02
8478406,1,43.0,-16.0,Wrist Shot,0,0.025
8478406,1,37.0,1.0,Slap Shot,0,0.038
8478406,1,38.0,35.0,Slap Shot,0,0.022
8479496,1,69.0,-14.0,Snap Shot,0,0.106
8478406,1,54.0,-14.0,Slap Shot,0,0.07
8478406,1,51.0,-19.0,Wrist Shot,0,0.043
8479496,1,84.0,-7.0,Backhand,0,0.152
8478406,1,46.0,30.0,Slap Shot,0,0.037
8479496,1,85.0,3.0,Wrist Shot,1,0.283
8479496,1,65.0,11.0,Wrist Shot,0,0.086
8479496,1,39.0,-13.0,Slap Shot,0,0.036
8479496,1,60.0,13.0,Wrist Shot,0,0.112
8479496,1,43.0,19.0,Slap Shot,0,0.058
8478406,1,82.0,0.0,Wrist Shot,0,0.2
8479496,1,-34.0,-30.0,Slap Shot,0,0.022
8479496,2,18.0,25.0,Slap Shot,0,0.022
8478406,2,74.0,-12.0,Wrist Shot,0,0.133
8478406,2,69.0,-14.0,Snap Shot,0,0.106
8478406,2,79.0,-4.0,Wrist Shot,0,0.164
8478406,2,73.0,-7.0,Wrist Shot,0,0.133
8478406,2,81.0,2.0,Backhand,1,0.204
8478406,2,37.0,-26.0,Wrist Shot,0,0.021
8479496,2,34.0,-33.0,Slap Shot,0,0.025
8479496,2,81.0,6.0,Wrist Shot,1,0.183
8478406,2,-87.0,28.0,Wrist Shot,0,0.014
8478406,2,81.0,-4.0,Wrist Shot,1,0.194
8478406,2,39.0,-25.0,Slap Shot,0,0.031
8478406,2,61.0,17.0,Slap Shot,0,0.11
8478406,2,64.0,24.0,Wrist Shot,0,0.085
8478406,2,76.0,36.0,Wrist Shot,1,0.087
8478406,2,35.0,-31.0,Slap Shot,0,0.028
8478406,2,58.0,4.0,Wrist Shot,0,0.081
8479496,2,39.0,25.0,Slap Shot,0,0.029
8478406,2,64.0,9.0,Wrist Shot,0,0.116
8478406,2,43.0,25.0,Slap Shot,0,0.047
8478406,2,37.0,1.0,Wrist Shot,1,0.04
8478406,3,34.0,-30.0,Wrist Shot,0,0.02
8479496,3,79.0,-9.0,Wrist Shot,0,0.132
8478406,3,75.0,-4.0,Wrist Shot,0,0.156
8478406,3,83.0,4.0,Wrist Shot,0,0.205
8479496,3,36.0,-31.0,Slap Shot,0,0.028
8478406,3,59.0,-11.0,Wrist Shot,0,0.073
8478406,3,-36.0,-20.0,Snap Shot,0,0.022
8479496,3,64.0,-9.0,Wrist Shot,0,0.081
8478406,3,61.0,-24.0,Wrist Shot,0,0.071
8478406,3,81.0,0.0,Tip-In,0,0.244
8479496,3,52.0,33.0,Wrist Shot,0,0.018
8479496,3,54.0,37.0,Wrist Shot,0,0.018
8479496,3,59.0,38.0,Wrist Shot,0,0.018
8478406,3,79.0,0.0,Backhand,1,0.192
8479496,3,59.0,-24.0,Wrist Shot,0,0.056
8479496,3,81.0,37.0,Wrist Shot,0,0.036
8478406,3,68.0,3.0,Wrist Shot,0,0.13
8478406,3,69.0,7.0,Wrist Shot,0,0.123
8479496,3,50.0,22.0,Wrist Shot,0,0.029
8479496,3,53.0,-9.0,Wrist Shot,0,0.054
8478406,3,31.0,0.0,Slap Shot,0,0.031
8478406,3,44.0,-26.0,Wrist Shot,0,0.025
8471239,1,35.0,4.0,Slap Shot,0,0.038
8475156,1,36.0,1.0,Wrist Shot,0,0.027
8471239,1,52.0,-8.0,Snap Shot,0,0.055
8471239,1,33.0,0.0,Slap Shot,0,0.035
8475156,1,62.0,-3.0,Snap Shot,0,0.098
8475156,1,49.0,15.0,Snap Shot,0,0.056
8475156,1,65.0,4.0,Deflected,0,0.108
8475156,1,41.0,20.0,Slap Shot,0,0.038
8471239,1,73.0,17.0,Backhand,0,0.133
8475156,1,-48.0,37.0,Wrist Shot,0,0.013
8471239,1,58.0,-16.0,Snap Shot,0,0.122
8475156,1,-32.0,3.0,Slap Shot,0,0.029
8475156,1,79.0,10.0,Backhand,0,0.151
8471239,2,53.0,-32.0,Snap Shot,0,0.027
8475156,2,55.0,-22.0,Wrist Shot,0,0.042
8471239,2,71.0,2.0,Backhand,1,0.178
8471239,2,71.0,-18.0,Snap Shot,0,0.09
8471239,2,24.0,34.0,Wrist Shot,0,0.014
8471239,2,55.0,33.0,Snap Shot,0,0.023
8475156,2,37.0,-19.0,Snap Shot,0,0.028
8475156,2,34.0,-15.0,Slap Shot,0,0.032
8475156,2,58.0,-11.0,Slap Shot,0,0.108
8475156,2,72.0,3.0,Tip-In,0,0.14
8475156,2,33.0,-15.0,Slap Shot,0,0.032
8475156,2,28.0,33.0,Backhand,0,0.016
8475156,2,84.0,-6.0,Wrist Shot,0,0.18
8471239,2,42.0,21.0,Slap Shot,0,0.038
8475156,2,85.0,4.0,Wrist Shot,0,0.224
8475156,2,59.0,-1.0,Wrist Shot,0,0.112
8471239,2,80.0,7.0,Wrist Shot,0,0.161
8471239,2,38.0,11.0,Slap Shot,0,0.038
8471239,2,60.0,3.0,Snap Shot,0,0.131
8471239,2,49.0,-10.0,Snap Shot,0,0.078
8471239,2,66.0,5.0,Tip-In,1,0.108
8471239,2,80.0,1.0,Tip-In,0,0.207
8471239,2,86.0,7.0,Backhand,1,0.157
8475156,2,64.0,-15.0,Wrist Shot,0,0.087
8471239,2,69.0,13.0,Wrist Shot,0,0.101
8471239,2,34.0,-6.0,Snap Shot,0,0.029
8471239,2,92.0,21.0,Snap Shot,0,0.099
8475156,2,63.0,-12.0,Wrist Shot,0,0.081
8471239,3,74.0,-12.0,Wrist Shot,0,0.11
8471239,3,90.0,-15.0,Wrist Shot,0,0.074
8475156,3,89.0,34.0,Deflected,0,0.053
8475156,3,59.0,31.0,Snap Shot,0,0.052
8475156,3,49.0,32.0,Slap Shot,0,0.026
8471239,3,69.0,0.0,Wrist Shot,0,0.17
8471239,3,74.0,0.0,Tip-In,1,0.186
8471239,3,72.0,-6.0,Wrist Shot,0,0.132
8475156,3,60.0,-18.0,Snap Shot,0,0.079
8475156,3,38.0,-14.0,Slap Shot,0,0.052
8475156,3,48.0,-8.0,Slap Shot,0,0.072
8471239,3,61.0,-2.0,Snap Shot,0,0.108
8471239,3,73.0,-15.0,Snap Shot,0,0.133
8471239,3,-95.0,18.0,Wrist Shot,0,0.02
8475156,3,58.0,-23.0,Snap Shot,0,0.052
8475156,3,72.0,-5.0,Wrist Shot,0,0.133
8475156,3,78.0,12.0,Snap Shot,0,0.204
8471239,3,35.0,-26.0,Wrist Shot,0,0.021
8471239,3,32.0,-28.0,Slap Shot,0,0.032
8471239,3,-67.0,-35.0,Wrist Shot,0,0.017
8474593,1,40.0,-4.0,Snap Shot,0,0.031
8478406,1,84.0,-14.0,Snap Shot,0,0.112
8474593,1,57.0,-23.0,Snap Shot,0,0.051
8474593,1,36.0,-24.0,Wrist Shot,0,0.023
8478406,1,88.0,5.0,Wrap-around,0,0.115
8478406,1,72.0,-31.0,Snap Shot,0,0.056
8478406,1,72.0,41.0,Backhand,0,0.021
8474593,1,77.0,-3.0,Deflected,0,0.19
8474593,1,83.0,-2.0,Snap Shot,0,0.298
8474593,1,50.0,0.0,Snap Shot,0,0.087
8474593,1,81.0,6.0,Snap Shot,1,0.243
8474593,1,59.0,-8.0,Deflected,1,0.145
8478406,1,69.0,23.0,Snap Shot,0,0.125
8478406,1,32.0,1.0,Slap Shot,0,0.05
8478406,1,58.0,-32.0,Snap Shot,0,0.04
8474593,1,80.0,16.0,Wrist Shot,0,0.091
8474593,1,50.0,13.0,Snap Shot,0,0.056
8474593,1,74.0,-38.0,Wrist Shot,0,0.027
8478406,1,22.0,-8.0,Wrist Shot,0,0.019
8474593,2,61.0,-37.0,Snap Shot,0,0.025
8474593,2,30.0,24.0,Wrist Shot,0,0.018
8478406,2,4.0,2.0,Deflected,0,0.023
8478406,2,31.0,21.0,Slap Shot,0,0.03
8474593,2,-8.0,31.0,Wrist Shot,0,0.014
8474593,2,40.0,-5.0,Snap Shot,0,0.031
8478406,2,49.0,17.0,Snap Shot,0,0.052
8478406,2,62.0,-29.0,Snap Shot,0,0.043
8474593,2,55.0,37.0,Snap Shot,0,0.021
8474593,2,76.0,1.0,Backhand,0,0.165
8478406,2,74.0,-6.0,Backhand,0,0.198
8474593,2,80.0,8.0,Wrist Shot,0,0.161
8478406,2,68.0,-18.0,Snap Shot,1,0.121
8478406,2,60.0,-20.0,Snap Shot,0,0.078
8474593,2,47.0,-29.0,Wrist Shot,0,0.022
8478406,2,97.0,-15.0,Wrap-around,0,0.098
8478406,2,81.0,-3.0,Deflected,0,0.204
8474593,2,60.0,31.0,Wrist Shot,0,0.031
8478406,2,81.0,-33.0,Snap Shot,0,0.03
8478406,2,61.0,-9.0,Backhand,0,0.109
8474593,2,75.0,10.0,Wrist Shot,0,0.139
8478406,2,60.0,35.0,Snap Shot,0,0.023
8474593,2,-33.0,-40.0,Deflected,0,0.018
8478406,2,74.0,-23.0,Snap Shot,0,0.064
8478406,2,78.0,-3.0,Deflected,0,0.174
8474593,3,74.0,0.0,Deflected,0,0.163
8478406,3,71.0,19.0,Snap Shot,0,0.097
8474593,3,63.0,24.0,Slap Shot,0,0.085
8478406,3,66.0,31.0,Snap Shot,0,0.033
8478406,3,41.0,25.0,Snap Shot,0,0.026
8478406,3,33.0,-1.0,Slap Shot,0,0.05
8478406,3,55.0,27.0,Snap Shot,0,0.049
8474593,3,80.0,0.0,Snap Shot,0,0.243
8474593,3,78.0,20.0,Snap Shot,0,0.08
8478406,3,34.0,28.0,Slap Shot,0,0.022
8478406,3,31.0,-33.0,Slap Shot,0,0.022
8478406,3,50.0,11.0,Snap Shot,0,0.056
8474593,3,81.0,-17.0,Snap Shot,0,0.088
8478406,3,30.0,0.0,Slap Shot,0,0.034
8467950,1,85.0,-13.0,Backhand,0,0.089
8467950,1,48.0,-20.0,Slap Shot,0,0.061
8467950,1,61.0,18.0,Snap Shot,0,0.121
8467950,1,55.0,2.0,Wrist Shot,0,0.073
8467950,1,82.0,-5.0,Wrist Shot,1,0.194
8467950,1,55.0,28.0,Wrist Shot,0,0.029
8467950,1,76.0,8.0,Tip-In,0,0.173
8478406,1,-95.0,8.0,Snap Shot,0,0.023
8467950,1,57.0,-22.0,Slap Shot,0,0.07
8478406,1,55.0,-14.0,Snap Shot,0,0.064
8478406,1,71.0,-2.0,Tip-In,0,0.137
8478406,1,42.0,20.0,Snap Shot,0,0.032
8478406,1,82.0,4.0,Wrap-around,0,0.112
8478406,1,67.0,-12.0,Backhand,0,0.098
8478406,1,88.0,13.0,Snap Shot,1,0.324
8467950,1,52.0,-17.0,Wrist Shot,0,0.043
8467950,1,52.0,-9.0,Slap Shot,0,0.072
8467950,1,62.0,21.0,Wrist Shot,1,0.072
8467950,2,85.0,-4.0,Wrist Shot,0,0.217
8467950,2,44.0,-9.0,Snap Shot,0,0.034
8478406,2,73.0,-5.0,Tip-In,0,0.14
8478406,2,44.0,20.0,Snap Shot,0,0.044
8467950,2,41.0,-21.0,Slap Shot,0,0.035
8467950,2,58.0,-20.0,Snap Shot,0,0.063
8478406,2,54.0,-13.0,Snap Shot,0,0.054
8467950,2,50.0,-18.0,Slap Shot,0,0.068
8478406,2,88.0,-5.0,Wrap-around,0,0.055
8478406,2,58.0,-6.0,Wrist Shot,0,0.077
8478406,2,85.0,-24.0,Wrist Shot,0,0.035
8478406,2,47.0,25.0,Wrist Shot,0,0.022
8467950,2,1.0,0.0,Wrist Shot,0,0.02
8467950,2,71.0,-1.0,Snap Shot,0,0.174
8478406,2,70.0,-17.0,Snap Shot,0,0.093
8478406,2,36.0,32.0,Snap Shot,0,0.019
8478406,3,83.0,7.0,Deflected,0,0.137
8478406,3,77.0,7.0,Snap Shot,0,0.208
8467950,3,88.0,7.0,Backhand,0,0.149
8467950,3,79.0,-5.0,Backhand,0,0.164
8467950,3,34.0,8.0,Slap Shot,0,0.035
8467950,3,59.0,-16.0,Wrist Shot,0,0.067
8478406,3,53.0,-17.0,Snap Shot,1,0.052
8478406,3,40.0,-7.0,Snap Shot,0,0.031
8478406,3,66.0,-6.0,Snap Shot,0,0.118
8478406,3,47.0,-20.0,Snap Shot,0,0.032
8478406,3,75.0,-2.0,Snap Shot,0,0.223
8478406,3,83.0,9.0,Snap Shot,1,0.338
8467950,3,48.0,39.0,Wrist Shot,0,0.019
8476899,1,46.0,0.0,Wrist Shot,0,0.043
8478406,1,42.0,0.0,Slap Shot,0,0.118
8478406,1,81.0,-6.0,Snap Shot,0,0.249
8478406,1,47.0,-19.0,Wrist Shot,0,0.039
8478406,1,71.0,-7.0,Backhand,0,0.131
8478406,1,53.0,-29.0,Snap Shot,0,0.085
8476899,1,51.0,12.0,Snap Shot,0,0.054
8478406,1,56.0,16.0,Snap Shot,0,0.076
8476899,1,80.0,2.0,Tip-In,0,0.203
8476899,1,76.0,3.0,Wrist Shot,1,0.165
8476899,1,56.0,20.0,Snap Shot,0,0.057
8476899,1,39.0,-10.0,Snap Shot,0,0.03
8476899,1,54.0,-16.0,Snap Shot,0,0.053
8478406,1,75.0,-12.0,Snap Shot,0,0.149
8478406,1,60.0,29.0,Snap Shot,0,0.036
8478406,1,63.0,1.0,Snap Shot,0,0.095
8476899,1,56.0,4.0,Snap Shot,0,0.125
8476899,1,55.0,15.0,Snap Shot,0,0.094
